Row ID;Order ID;Data da Venda;Prioridade;Quantidade;Valor da Venda;Desconto;Forma de Envio;Lucro;Preço Unitário;Custo de Envio;Nome do Cliente;Cidade;CEP;Estado;Região;País;Segmento do Cliente;Categoria do Produto;Sub-Categoria do Produto;Nome do Produto;Embalagem;Margem;Data de Envio
8241;58914;09/04/09;Baixa;46;99,94;0,07;Aéreo Normal;-55,84;2,12;1,99;Alex Russell;Teresina;97128;Piauí;Nordeste;Brasil;Escritório em Casa;Tecnologia;Periféricos;Fuji Slim Jewel Case CD-R;Small Pack;0,55;11/04/09
1185;8646;09/04/09;Alta;29;9558,65;0,09;Transporte Rodoviário;2154,07;349,45;60;Emily Ducich;Curitiba;32701;Paraná;Sul;Brasil;Consumidor;Mobiliário;Mesas;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;Jumbo Drum;;10/04/09
1550;11174;09/04/09;Média;30;3197,003;0,07;Aéreo Normal;603,46;125,99;7,69;Evan Henry;Recife;91941;Pernambuco;Nordeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;StarTAC 3000;Small Box;0,59;10/04/09
1780;12768;08/04/09;Crítica;34;1562,97;0,01;Aéreo Rápido;501,59;42,98;4,62;Kelly Lampkin;Corumbá de Goiás;75051;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Eletrodomésticos;Belkin F9M820V08 8 Outlet Surge;Small Box;0,56;10/04/09
3856;27491;09/04/09;Não Especificada;36;350,71;0,02;Aéreo Normal;-15,30;9,77;6,02;Roy Collins;Porto Alegre;38017;Rio Grande do Sul;Sul;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;DAX Solid Wood Frames;Medium Box;0,48;10/04/09
5694;40258;09/04/09;Não Especificada;29;80,61;0,08;Aéreo Normal;-8,77;2,78;1,25;Michelle Ellison;Goianésia;53220;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Newell 318;Wrap Bag;0,59;10/04/09
6358;45120;09/04/09;Crítica;39;14591,44;0,07;Transporte Rodoviário;5475,80;400,97;48,26;Emily Phan;Recife;92646;Pernambuco;Nordeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer;Jumbo Box;0,36;10/04/09
181;1189;08/04/09;Crítica;27;129,1;0;Aéreo Normal;-59,82;4,42;4,99;Aaron Smayling;São Paulo;11787;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Envelopes;Grip Seal Envelopes;Small Box;0,38;09/04/09
1225;8994;07/04/09;Baixa;36;1423,35;0,1;Aéreo Normal;-580,32;40,48;19,99;Christopher Schild;Campo Grande;46307;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Periféricos;Keytronic Designer 104- Key Black Keyboard;Small Box;0,77;09/04/09
1816;13028;08/04/09;Crítica;39;1357,53;0,05;Aéreo Normal;562,92;35,44;5,09;Stuart Van;São Paulo;11967;São Paulo;Sudeste;Brasil;Consumidor;Material de Escritório;Papel;Xerox 1932;Small Box;0,38;09/04/09
4374;31171;08/04/09;Não Especificada;37;161,02;0,08;Aéreo Normal;32,19;4,55;1,49;Parhena Norris;Anápolis;55432;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Presstex Flexible Ring Binders;Small Box;0,35;09/04/09
555;3777;07/04/09;Média;14;244,85;0,06;Aéreo Rápido;38,06;17,67;8,99;Christine Kargatis;Douradina;68046;Mato Grosso do Sul;Centro-Oeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;"Executive Impressions 12"" Wall Clock";Small Pack;0,47;08/04/09
1417;10277;07/04/09;Média;36;2144,924;0;Aéreo Normal;542,25;65,99;5,26;Grant Thornton;Recife;92553;Pernambuco;Nordeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;g520;Small Box;0,59;08/04/09
1974;14114;06/04/09;Crítica;38;6532,48;0,01;Transporte Rodoviário;538,52;170,98;35,89;Dave Poirier;São Paulo;08857;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Estantes;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";Jumbo Box;0,66;08/04/09
2039;14530;06/04/09;Alta;17;1556,61;0,06;Aéreo Normal;-485,55;89,83;35;Tracy Blumstein;Porto Alegre;29203;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Fellowes Officeware™ Wire Shelving;Large Box;0,83;08/04/09
2040;14530;06/04/09;Alta;49;645,14;0,1;Aéreo Normal;-26,32;13,43;5,5;Tracy Blumstein;Porto Alegre;29203;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Fellowes Personal Hanging Folder Files, Navy;Small Box;0,57;08/04/09
4839;34432;07/04/09;Não Especificada;20;244,39;0,08;Aéreo Normal;114,10;12,53;0,5;Nora Pelletier;Loanda;32789;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Etiquetas;Avery 485;Small Box;0,38;08/04/09
4840;34432;07/04/09;Não Especificada;3;581,42;0,02;Aéreo Normal;-129,97;178,47;19,99;Nora Pelletier;Loanda;32708;Paraná;Sul;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Hot File® 7-Pocket, Floor Stand;Small Box;0,55;08/04/09
5721;40544;06/04/09;Baixa;39;2413,53;0,06;Aéreo Normal;544,04;60,65;12,23;Michelle Ellison;Goianésia;53220;Goiás;Centro-Oeste;Brasil;Consumidor;Mobiliário;Mobiliário de Escritório;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";Medium Box;0,64;08/04/09
1502;10851;06/04/09;Alta;14;570,5285;0,02;Aéreo Rápido;3,96;45,99;4,99;Jenna Caffey;São Paulo;17602;São Paulo;Sudeste;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;600 Series Non-Flip;Small Box;0,57;07/04/09
1923;13765;05/04/09;Não Especificada;45;1553,38;0,1;Aéreo Normal;180,88;36,55;13,89;Scot Wooten;Curitiba;72956;Paraná;Sul;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;Wrap Bag;0,41;07/04/09
4968;35361;06/04/09;Média;40;746,93;0,09;Aéreo Rápido;67,03;18,97;9,03;Corey Lock;Recife;92691;Pernambuco;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Computer Printout Paper with Letter-Trim Perforations;Small Box;0,37;07/04/09
4969;35361;06/04/09;Média;37;313,4;0;Aéreo Normal;-5,05;8,34;4,82;Corey Lock;Recife;92691;Pernambuco;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Southworth 25% Cotton Antique Laid Paper & Envelopes;Small Box;0,4;07/04/09
5118;36452;05/04/09;Alta;18;129,48;0,04;Aéreo Normal;46,01;6,98;2,83;Eudokia Martin;Formosa;78641;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;G.E. Halogen Desk Lamp Bulbs;Small Pack;0,37;07/04/09
6014;42599;06/04/09;Média;31;9459,94;0,04;Transporte Rodoviário;2023,75;300,98;54,92;Alex Grayson;Vitória;03820;Espírito Santo;Sudeste;Brasil;Consumidor;Mobiliário;Estantes;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;Jumbo Box;0,55;07/04/09
7006;50016;05/04/09;Alta;15;1093,6355;0,05;Aéreo Normal;119,17;85,99;0,99;Harold Dahlen;Cachoeira do Sul;29687;Rio Grande do Sul;Sul;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;Accessory34;Wrap Bag;0,55;07/04/09
1501;10851;06/04/09;Alta;50;608,21;0,09;Aéreo Normal;-175,13;12,88;4,59;Jenna Caffey;Campo Grande;46322;Mato Grosso do Sul;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Tesouras, réguas e aparadores;Martin-Yale Premier Letter Opener;Wrap Bag;0,82;06/04/09
1950;13959;04/04/09;Média;47;228,46;0,01;Aéreo Normal;112,06;4,91;0,5;Alex Russell;Teresina;97035;Piauí;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Etiquetas;Avery 493;Small Box;0,36;06/04/09
1951;13959;04/04/09;Média;19;77,61;0,09;Aéreo Rápido;16,79;4;1,3;Alex Russell;Teresina;97035;Piauí;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Papel;EcoTones® Memo Sheets;Wrap Bag;0,37;06/04/09
1973;14114;06/04/09;Crítica;29;65,16;0,03;Aéreo Normal;-7,04;2,18;1,38;Dave Poirier;Vitória;04330;Espírito Santo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Elásticos;Advantus Push Pins;Wrap Bag;0,44;06/04/09
1975;14114;06/04/09;Crítica;41;241,9;0,05;Aéreo Normal;-136,70;5,77;5,92;Dave Poirier;São Paulo;07050;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;DAX Cubicle Frames - 8x10;Medium Box;0,55;06/04/09
2041;14530;06/04/09;Alta;44;4851,5025;0,01;Aéreo Normal;1371,67;125,99;7,69;Tracy Blumstein;Porto Alegre;29203;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;Timeport L7089;Small Box;0,58;06/04/09
5117;36452;05/04/09;Alta;26;564,98;0,1;Aéreo Normal;-107,51;22,38;15,1;Eudokia Martin;Formosa;78641;Goiás;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Avery Flip-Chart Easel Binder, Black;Small Box;0,38;06/04/09
6028;42693;04/04/09;Alta;33;2118,26;0,01;Aéreo Normal;554,22;59,76;9,71;Dave Brooks;Rio de Janeiro;26003;Rio de Janeiro;Sudeste;Brasil;Corporativo;Material de Escritório;Armazenamento e Organização;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;Small Box;0,57;06/04/09
3114;22371;04/04/09;Alta;8;70,55;0;Aéreo Normal;-66,17;7,38;11,51;Phillip Flathmann;São Paulo;11803;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Capas e Acessórios;GBC Plastic Binding Combs;Small Box;0,36;05/04/09
6241;44225;03/04/09;Alta;29;1958,32;0;Aéreo Normal;632,29;62,18;10,84;Nora Price;São Paulo;10580;São Paulo;Sudeste;Brasil;Pequenas Empresas;Mobiliário;Mobiliário de Escritório;Deflect-o Glass Clear Studded Chair Mats;Medium Box;0,63;05/04/09
400;2754;02/04/09;Alta;16;1427,67;0,04;Aéreo Normal;422,80;90,24;0,99;Philip Brown;São Paulo;44107;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Eletrodomésticos;Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center;Small Box;0,56;04/04/09
401;2754;02/04/09;Alta;11;499,26;0,09;Aéreo Rápido;144,05;47,9;5,86;Philip Brown;São Paulo;44107;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1938;Small Box;0,37;04/04/09
438;2915;30/03/09;Baixa;23;987,17;0,01;Aéreo Normal;51,59;39,98;4;Tim Brockman;Aracajú;83301;Sergipe;Nordeste;Brasil;Consumidor;Tecnologia;Periféricos;Microsoft Natural Keyboard Elite;Small Box;0,7;04/04/09
3573;25475;04/04/09;Crítica;49;305,96;0,06;Aéreo Normal;-191,49;6,48;7,49;Lena Cacioppo;Cuiabá;51503;Mato Grosso;Centro-Oeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 220;Small Box;0,37;04/04/09
6817;48518;02/04/09;Média;17;585,47;0,1;Aéreo Rápido;178,14;37,94;5,08;Scot Coram;Novo Gama;53209;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Papel;Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate;Wrap Bag;0,38;04/04/09
7464;53281;02/04/09;Crítica;40;14075,99;0,08;Transporte Rodoviário;1894,14;355,98;58,92;Philip Brown;Novo Gama;77566;Goiás;Centro-Oeste;Brasil;Corporativo;Mobiliário;Cadeiras;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;Jumbo Drum;0,64;04/04/09
437;2915;30/03/09;Baixa;41;231,26;0,07;Aéreo Normal;32,83;5,98;0,96;Tim Brockman;Aracajú;83440;Sergipe;Nordeste;Brasil;Consumidor;Material de Escritório;Canetas e materiais de arte;Newell 315;Wrap Bag;0,6;03/04/09
1139;8295;01/04/09;Alta;30;835,1505;0,09;Aéreo Normal;158,18;35,99;1,1;Karen Seio;Curitiba;36330;Paraná;Sul;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;Accessory35;Small Box;0,55;03/04/09
2447;17795;01/04/09;Média;1;17,62;0,06;Aéreo Normal;-15,92;11,33;6,12;Troy Staebel;Belo Horizonte;06320;Minas Gerais;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Eletrodomésticos;Holmes Replacement Filter for HEPA Air Cleaner, Medium Room;Medium Box;0,42;03/04/09
3203;22978;02/04/09;Média;28;1801,95;0,03;Transporte Rodoviário;-182,07;60,89;32,41;Anthony Garverick;Porto Alegre;28227;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Global Push Button Manager's Chair, Indigo;Jumbo Drum;0,56;03/04/09
1140;8295;01/04/09;Alta;7;771,834;0,01;Aéreo Normal;-295,43;125,99;2,5;Karen Seio;Curitiba;36330;Paraná;Sul;Brasil;Consumidor;Tecnologia;Telefones e Comunicação;i2000;Small Box;0,6;02/04/09
1517;10978;01/04/09;Crítica;9;566,53;0,06;Transporte Rodoviário;-209,60;60,98;30;Toby Swindell;Porto Alegre;37066;Rio Grande do Sul;Sul;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Novimex Fabric Task Chair;Jumbo Drum;0,7;02/04/09
4086;29127;31/03/09;Crítica;18;31,13;0,06;Aéreo Normal;-0,81;1,68;1;Thea Hudgings;Jandaia do Sul;33458;Paraná;Sul;Brasil;Consumidor;Material de Escritório;Canetas e materiais de arte;Prang Dustless Chalk Sticks;Wrap Bag;0,35;02/04/09
5949;42242;01/04/09;Não Especificada;23;265,31;0,09;Aéreo Rápido;-33,19;11,5;7,19;Thomas Boland;Goianésia;53590;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;Ibico Covers for Plastic or Wire Binding Elements;Small Box;0,4;02/04/09
5950;42242;01/04/09;Não Especificada;15;1444,88;0,1;Aéreo Normal;236,61;100,97;7,18;Thomas Boland;Goianésia;53590;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Periféricos;Gyration Ultra Cordless Optical Suite;Small Box;0,46;02/04/09
5951;42242;01/04/09;Não Especificada;23;2287,1;0,07;Aéreo Normal;231,49;99,99;19,99;Thomas Boland;Goianésia;53590;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting;Small Box;0,52;02/04/09
6324;44772;31/03/09;Não Especificada;1;54,077;0,07;Aéreo Rápido;-232,99;55,99;5;Dorothy Wardle;Goiânia;62701;Goiás;Centro-Oeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;Accessory36;Small Pack;0,83;02/04/09
3167;22755;30/03/09;Média;45;240,6;0,04;Aéreo Normal;3,45;5,34;2,99;Fred Harton;João Pessoa;80022;Paraíba;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;Small Box;0,38;01/04/09
3168;22755;30/03/09;Média;5;236,878;0,06;Aéreo Normal;-275,25;55,99;5;Fred Harton;João Pessoa;80022;Paraíba;Nordeste;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;Accessory6;Small Pack;0,8;01/04/09
3970;28354;27/03/09;Baixa;34;507,66;0,1;Aéreo Normal;106,71;15,98;4;Dave Kipp;Recife;92374;Pernambuco;Nordeste;Brasil;Corporativo;Tecnologia;Periféricos;Logitech Access Keyboard;Small Box;0,37;01/04/09
5324;37859;30/03/09;Crítica;2;29,03;0,01;Aéreo Normal;-11,83;11,34;5,01;Tom Stivers;São Paulo;12306;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 188;Small Box;0,36;01/04/09
6748;48035;31/03/09;Crítica;8;155,924;0,09;Aéreo Rápido;-63,12;20,99;4,81;Liz Pelletier;Barros Cassal;28079;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Tecnologia;Telefones e Comunicação;1726 Digital Answering Machine;Medium Box;0,58;01/04/09
1515;10949;30/03/09;Média;46;3449,26;0,1;Transporte Rodoviário;252,77;80,97;30,06;Ashley Jarboe;Florianópolis;30297;Santa Catarina;Sul;Brasil;Pequenas Empresas;Tecnologia;Máquinas de Escritório;Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer;Jumbo Box;0,4;31/03/09
2255;16229;29/03/09;Alta;19;568,7435;0,05;Aéreo Normal;143,79;35,99;3,3;Nora Paige;Vitória;04401;Espírito Santo;Sudeste;Brasil;Pequenas Empresas;Tecnologia;Telefones e Comunicação;Accessory9;Small Pack;0,39;31/03/09
3166;22755;30/03/09;Média;35;187,84;0;Aéreo Normal;-95,05;4,91;5,68;Fred Harton;João Pessoa;80906;Paraíba;Nordeste;Brasil;Escritório em Casa;Material de Escritório;Capas e Acessórios;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";Small Box;0,36;31/03/09
6891;49125;29/03/09;Não Especificada;29;177,41;0,05;Aéreo Rápido;-116,05;5,78;7,64;Edward Becker;Novo Gama;75234;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Papel;HP Office Recycled Paper (20Lb. and 87 Bright);Small Box;0,36;31/03/09
8208;58688;29/03/09;Não Especificada;18;215,93;0,08;Aéreo Normal;-41,87;11,97;5,81;Grant Carroll;Goiânia;60016;Goiás;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Canetas e materiais de arte;Staples SlimLine Pencil Sharpener;Small Pack;0,6;31/03/09
1295;9478;28/03/09;Alta;48;199,46;0,08;Aéreo Normal;-121,20;4,28;4,79;Philip Brown;Corumbá de Goiás;57701;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Papel;Xerox 1962;Small Box;0,4;30/03/09
2254;16229;29/03/09;Alta;27;1068,7;0,04;Aéreo Normal;-89,50;40,98;6,5;Nora Paige;Recife;92307;Pernambuco;Nordeste;Brasil;Pequenas Empresas;Tecnologia;Periféricos;Targus USB Numeric Keypad;Small Box;0,74;30/03/09
4685;33319;27/03/09;Não Especificada;11;1736,26;0,01;Transporte Rodoviário;-505,76;150,89;60,2;Don Weiss;São Paulo;18018;São Paulo;Sudeste;Brasil;Corporativo;Mobiliário;Cadeiras;Global Leather & Oak Executive Chair, Burgundy;Jumbo Drum;0,77;30/03/09
275;1892;25/03/09;Baixa;47;193,63;0,05;Aéreo Normal;-152,52;3,98;5,26;Joe Kamberova;São Paulo;19057;São Paulo;Sudeste;Brasil;Pequenas Empresas;Material de Escritório;Capas e Acessórios;Ibico Presentation Index for Binding Systems;Small Box;0,38;29/03/09
642;4516;28/03/09;Média;42;294,78;0,05;Aéreo Normal;-113,45;6,68;6,93;Ryan Crowe;Curitiba;33160;Paraná;Sul;Brasil;Pequenas Empresas;Material de Escritório;Papel;HP Office Paper (20Lb. and 87 Bright);Small Box;0,37;29/03/09
1129;8257;22/03/09;Baixa;5;22,77;0,03;Aéreo Normal;-6,20;4,28;1,6;David Philippe;Anápolis;55372;Goiás;Centro-Oeste;Brasil;Consumidor;Material de Escritório;Canetas e materiais de arte;Newell 320;Wrap Bag;0,58;29/03/09
1294;9478;28/03/09;Alta;48;522,97;0,04;Aéreo Normal;29,98;10,4;5,4;Philip Brown;Corumbá de Goiás;57701;Goiás;Centro-Oeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";Small Pack;0,51;29/03/09
3145;22562;27/03/09;Média;46;9304,2;0,08;Transporte Rodoviário;1981,17;213,45;14,7;Jennifer Ferguson;São Paulo;11542;São Paulo;Sudeste;Brasil;Escritório em Casa;Tecnologia;Máquinas de Escritório;Panasonic KX-P2130 Dot Matrix Printer;Jumbo Drum;0,59;29/03/09
3146;22562;27/03/09;Média;31;1685,05;0,1;Aéreo Normal;518,07;55,98;13,88;Jennifer Ferguson;São Paulo;11542;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Papel;Xerox 1882;Small Box;0,36;29/03/09
4377;31174;26/03/09;Não Especificada;29;225,25;0,03;Aéreo Normal;-7,59;7,84;4,71;Muhammed Yedwab;Porto Alegre;23701;Rio Grande do Sul;Sul;Brasil;Consumidor;Material de Escritório;Capas e Acessórios;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal;Small Box;0,35;29/03/09
7120;50816;27/03/09;Alta;25;286,07;0,07;Aéreo Normal;-35,94;11,97;4,98;Anthony Johnson;Cuiabá;50208;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Eletrodomésticos;Staples 6 Outlet Surge;Small Box;0,58;29/03/09
7121;50816;27/03/09;Alta;26;733,92;0,03;Aéreo Normal;302,80;28,53;1,49;Anthony Johnson;Cuiabá;50208;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Material de Escritório;Capas e Acessórios;Lock-Up Easel 'Spel-Binder';Small Box;0,38;29/03/09
7122;50816;27/03/09;Alta;6;99,11;0,01;Aéreo Normal;-12,46;15,28;1,99;Anthony Johnson;Cuiabá;50208;Mato Grosso;Centro-Oeste;Brasil;Pequenas Empresas;Tecnologia;Periféricos;Memorex 4.7GB DVD+R, 3/Pack;Small Pack;0,42;29/03/09
8131;58116;28/03/09;Crítica;6;171,77;0,01;Transporte Rodoviário;-59,88;25,98;14,36;Nick Zandusky;Itajaí;30084;Santa Catarina;Sul;Brasil;Pequenas Empresas;Mobiliário;Cadeiras;Global Stack Chair without Arms, Black;Jumbo Drum;0,6;29/03/09
306;2144;28/03/09;Média;40;5945,3675;0,08;Aéreo Normal;1585,48;175,99;4,99;Jonathan Doherty;Porto Alegre;28052;Rio Grande do Sul;Sul;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;5165;Small Box;0,59;28/03/09
540;3653;26/03/09;Crítica;41;271,11;0,08;Aéreo Normal;64,79;6,68;1,5;Lynn Smith;Porto Alegre;23518;Rio Grande do Sul;Sul;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Sanford Liquid Accent Highlighters;Wrap Bag;0,48;28/03/09
3000;21633;27/03/09;Média;29;547,82;0,08;Aéreo Normal;69,63;18,7;8,99;Keith Dawkins;Curitiba;72113;Paraná;Sul;Brasil;Escritório em Casa;Mobiliário;Mobiliário de Escritório;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";Small Pack;0,47;28/03/09
3147;22562;27/03/09;Média;3;57,48;0;Aéreo Normal;-28,09;16,06;8,34;Jennifer Ferguson;São Paulo;11542;São Paulo;Sudeste;Brasil;Escritório em Casa;Material de Escritório;Armazenamento e Organização;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;Small Box;0,59;28/03/09
4613;32869;27/03/09;Média;41;322,03;0,06;Aéreo Normal;-82,83;8,12;2,83;Christopher Schild;Campo Grande;46307;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Periféricos;Imation Neon Mac Format Diskettes, 10/Pack;Small Pack;0,77;28/03/09
4614;32869;27/03/09;Média;49;2470,84;0,05;Aéreo Normal;25,04;51,65;18,45;Christopher Schild;Campo Grande;46307;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Deflect-o EconoMat Nonstudded, No Bevel Mat;Medium Box;0,65;28/03/09
4615;32869;27/03/09;Média;2;15,26;0,01;Aéreo Normal;-7,51;6,68;1,5;Christopher Schild;Campo Grande;46307;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Canetas e materiais de arte;Sanford Liquid Accent Highlighters;Wrap Bag;0,48;28/03/09
4616;32869;27/03/09;Média;39;5250,6625;0,1;Aéreo Normal;930,99;175,99;8,99;Christopher Schild;Campo Grande;46312;Mato Grosso do Sul;Centro-Oeste;Brasil;Corporativo;Tecnologia;Telefones e Comunicação;2180;Small Box;0,57;28/03/09
5314;37794;24/03/09;Baixa;32;6195,87;0,03;Aéreo Normal;781,03;193,17;19,99;Michael Oakman;Maringá;33971;Paraná;Sul;Brasil;Pequenas Empresas;Material de Escritório;Armazenamento e Organização;Fellowes Staxonsteel® Drawer Files;Small Box;0,71;28/03/09
5612;39750;27/03/09;Alta;7;140,59;0,01;Aéreo Normal;-35,88;17,98;8,51;Adam Shillingsburg;Teresina;97526;Piauí;Nordeste;Brasil;Corporativo;Tecnologia;Máquinas de Escritório;Canon P1-DHIII Palm Printing Calculator;Medium Box;0,4;28/03/09
6523;46407;26/03/09;Não Especificada;7;38,37;0,1;Aéreo Normal;-29,00;5,18;5,74;Rick Huthwaite;Recife;94568;Pernambuco;Nordeste;Brasil;Corporativo;Material de Escritório;Capas e Acessórios;Wilson Jones Impact Binders;Small Box;0,36;28/03/09
6789;48357;28/03/09;Não Especificada;16;2365,43;0,04;Aéreo Normal;619,71;150,98;13,99;Eileen Kiefer;Novo Gama;76086;Goiás;Centro-Oeste;Brasil;Consumidor;Tecnologia;Máquinas de Escritório;Canon MP41DH Printing Calculator;Medium Box;0,38;28/03/09
7227;51554;26/03/09;Média;7;545,04;0,05;Transporte Rodoviário;-210,06;68,81;60;Liz Pelletier;Cachoeira do Sul;28079;Rio Grande do Sul;Sul;Brasil;Escritório em Casa;Material de Escritório;Eletrodomésticos;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;Jumbo Drum;0,41;28/03/09
7373;52576;28/03/09;Baixa;10;958,18;0,03;Transporte Rodoviário;126,81;90,97;14;Tony Sayre;Maringá;36701;Paraná;Sul;Brasil;Escritório em Casa;Tecnologia;Máquinas de Escritório;Lexmark Z54se Color Inkjet Printer;Jumbo Drum;0,36;28/03/09
7544;53953;27/03/09;Não Especificada;36;307,65;0,07;Aéreo Normal;91,73;8,95;2,01;Heather Jas;Anápolis;48708;Goiás;Centro-Oeste;Brasil;Corporativo;Material de Escritório;Papel;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";Wrap Bag;0,39;28/03/09
54;323;25/03/09;Crítica;20;108,09;0,07;Aéreo Normal;25,76;5,68;1,39;Dario Medina;Maceió;85254;Alagoas;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Envelopes;Staples Standard Envelopes;Small Box;0,38;27/03/09
55;323;25/03/09;Crítica;2;55,34;0,06;Aéreo Normal;-31,24;22,84;11,54;Dario Medina;Maceió;85254;Alagoas;Nordeste;Brasil;Pequenas Empresas;Material de Escritório;Papel;Xerox 1964;Small Box;0,39;27/03/09
5430;38565;25/03/09;Crítica;20;234,09;0,01;Aéreo Rápido;-11,69;10,64;5,16;Justin Knight;Cuiabá;52402;Mato Grosso;Centro-Oeste;Brasil;Corporativo;Mobiliário;Mobiliário de Escritório;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;Small Box;0,57;27/03/09
